Account_id,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges
9585-KKMFD,41,Two year,Mailed check,Yes,20.0,879.8
5399-ZIMKF,5,Month-to-month,Electronic check,Yes,74.65,383.65
0336-KXKFK,72,Two year,Credit card (automatic),Yes,61.2,4390.25
5619-XZZKR,4,One year,Mailed check,No,19.95,68.2
3948-FVVRP,9,Month-to-month,Mailed check,No,54.8,452.8
5327-XOKKY,72,Two year,Credit card (automatic),Yes,73.45,5329
0983-TATYJ,33,One year,Mailed check,Yes,51.45,1758.9
1813-JYWTO,72,Two year,Bank transfer (automatic),No,80.45,5737.6
6719-OXYBR,15,Month-to-month,Electronic check,No,85.3,1219.85
3312-ZWLGF,29,Month-to-month,Electronic check,Yes,79.3,2414.55
6476-YHMGA,15,Month-to-month,Bank transfer (automatic),No,76.5,1155.6
0795-XCCTE,72,Two year,Bank transfer (automatic),No,25.4,1809.35
0168-XZKBB,19,Month-to-month,Electronic check,Yes,86.85,1564.4
3785-NRHYR,1,Month-to-month,Mailed check,No,19.65,19.65
4537-DKTAL,2,Month-to-month,Electronic check,No,45.55,84.4
7072-MBHEV,11,Month-to-month,Credit card (automatic),Yes,78.1,864.85
5602-BVFMK,12,One year,Mailed check,No,19.3,228.75
6297-NOOPG,70,Two year,Electronic check,Yes,110.5,7752.05
8204-TIFGJ,23,Month-to-month,Bank transfer (automatic),Yes,20.3,470.6
8050-DVOJX,49,Two year,Credit card (automatic),No,81.35,4060.9
8903-XEBGX,2,Month-to-month,Electronic check,Yes,55.3,108.65
8169-SAEJD,69,Two year,Credit card (automatic),No,56.55,3952.65
1089-XZWHH,24,Two year,Mailed check,Yes,19.7,494.05
2325-WINES,32,One year,Credit card (automatic),Yes,104.05,3416.85
6064-ZATLR,27,Two year,Bank transfer (automatic),No,52.85,1498.65
7824-PANSQ,58,Month-to-month,Bank transfer (automatic),No,80.65,4807.35
9648-BCHKM,18,Two year,Credit card (automatic),Yes,24.65,471.35
2888-ADFAO,47,Two year,Bank transfer (automatic),Yes,21.3,1041.8
8707-HOEDG,70,Two year,Electronic check,Yes,110.2,7689.8
4072-IPYLT,36,Month-to-month,Credit card (automatic),No,51.05,1815
7167-PCEYD,67,Two year,Mailed check,Yes,19.8,1311.3
4936-YPJNK,10,Month-to-month,Mailed check,Yes,19.9,199.45
1580-BMCMR,19,Month-to-month,Electronic check,Yes,87.3,1637.3
4817-KEQSP,71,Two year,Bank transfer (automatic),No,19.85,1326.35
6408-WHTEF,72,Two year,Mailed check,Yes,89.4,6376.55
9251-AWQGT,48,Two year,Mailed check,No,20.0,935.9
8749-CLJXC,1,Month-to-month,Mailed check,No,20.05,20.05
7989-VCQOH,18,Month-to-month,Electronic check,No,83.25,1611.15
4199-QHJNM,67,Two year,Bank transfer (automatic),No,102.9,6989.7
8882-TLVRW,69,Two year,Mailed check,No,39.1,2779.5
5135-GRQJV,72,Two year,Mailed check,Yes,114.5,8331.95
2384-OVPSA,38,Two year,Mailed check,No,20.2,735.9
1371-WEPDS,40,One year,Electronic check,No,55.8,2283.3
3580-GICBM,61,Two year,Mailed check,Yes,24.2,1445.2
9730-DRTMJ,32,One year,Credit card (automatic),Yes,72.8,2333.05
4686-UXDML,21,Month-to-month,Credit card (automatic),Yes,99.85,1992.55
3349-ANQNH,59,One year,Electronic check,Yes,99.5,5890
0932-YIXYU,47,Two year,Credit card (automatic),No,20.25,1029.8
7480-SPLEF,69,Two year,Bank transfer (automatic),Yes,26.0,1796.55
7636-XUHWW,2,Month-to-month,Credit card (automatic),Yes,19.9,33.7
1431-CYWMH,22,Month-to-month,Bank transfer (automatic),No,19.05,454.05
5937-EORGB,15,Month-to-month,Electronic check,Yes,96.5,1392.25
6349-JDHQP,53,Two year,Credit card (automatic),No,19.85,1049.6
5539-HIVAK,28,Month-to-month,Mailed check,No,25.7,734.6
5847-MXBEO,22,One year,Mailed check,No,20.3,475.1
4583-PARNH,16,Month-to-month,Electronic check,Yes,91.55,1540.05
1116-FRYVH,48,Two year,Mailed check,No,39.4,1978.65
1421-HCERK,30,Month-to-month,Bank transfer (automatic),Yes,105.7,3181.8
9633-XQABV,3,Month-to-month,Electronic check,Yes,70.25,229.7
0716-BQNDX,57,Two year,Electronic check,No,93.75,5625.55
1183-CANVH,23,One year,Bank transfer (automatic),No,60.0,1347.15
1972-XMUWV,65,Two year,Credit card (automatic),Yes,59.8,3808.2
8679-LZBMD,44,One year,Bank transfer (automatic),Yes,90.65,3974.15
3407-JMJQQ,71,Two year,Bank transfer (automatic),Yes,109.0,7661.8
6252-DFGTK,37,One year,Credit card (automatic),No,68.1,2479.25
1539-LNKHM,12,Month-to-month,Mailed check,No,20.4,266.6
8645-KOMJQ,69,Two year,Bank transfer (automatic),Yes,81.95,5601.4
0289-IVARM,35,Month-to-month,Electronic check,No,60.55,1982.6
9761-XUJWD,5,Month-to-month,Bank transfer (automatic),Yes,65.6,339.9
4057-FKCZK,58,Two year,Bank transfer (automatic),No,82.5,4828.05
4291-TPNFG,72,Two year,Bank transfer (automatic),Yes,82.3,5980.55
6087-YPWHO,72,Two year,Mailed check,No,68.15,4808.7
3090-QFUVD,1,Month-to-month,Credit card (automatic),No,20.3,20.3
1722-LDZJS,53,One year,Credit card (automatic),No,20.2,1068.15
1818-ESQMW,27,Month-to-month,Electronic check,Yes,89.2,2383.6
7401-RUBNK,18,Month-to-month,Electronic check,No,74.8,1438.05
0506-YLVKJ,46,Two year,Mailed check,Yes,20.2,917.45
8661-BOYNW,72,Two year,Credit card (automatic),Yes,84.4,6096.45
4815-GBTCD,4,Month-to-month,Electronic check,Yes,25.15,99.95
2805-AUFQN,25,Two year,Credit card (automatic),No,19.8,475.2
0980-PVMRC,40,Month-to-month,Electronic check,Yes,50.85,2036.55
7233-DRTRF,63,Month-to-month,Electronic check,Yes,102.4,6444.05
3873-NFTGI,14,Month-to-month,Credit card (automatic),Yes,55.5,767.55
1162-ECVII,72,Two year,Bank transfer (automatic),Yes,109.75,7932.5
7048-GXDAY,39,Month-to-month,Electronic check,Yes,106.4,4040.65
8571-ZCMCX,47,Two year,Credit card (automatic),Yes,60.0,2768.65
1169-WCVAK,19,Month-to-month,Credit card (automatic),Yes,88.8,1672.35
7129-CAKJW,17,Month-to-month,Bank transfer (automatic),No,80.05,1345.65
8695-ARGXZ,34,Month-to-month,Electronic check,Yes,75.55,2425.4
3570-YUEKJ,42,Month-to-month,Electronic check,Yes,49.55,2077.95
1555-HAPSU,71,Two year,Credit card (automatic),No,23.9,1663.5
1697-NVVGY,19,Month-to-month,Bank transfer (automatic),No,66.4,1286.05
8464-EETCQ,57,Two year,Credit card (automatic),No,18.8,1094.35
2419-FSORS,72,Two year,Electronic check,Yes,108.4,7719.5
8132-YPVBX,6,Month-to-month,Mailed check,Yes,85.95,514.6
6754-LZUKA,61,Two year,Bank transfer (automatic),No,80.9,4932.5
8099-MZPUJ,48,Two year,Credit card (automatic),No,111.8,5443.65
0787-LHDYT,16,Month-to-month,Credit card (automatic),Yes,20.6,330.25
0374-IOEGQ,3,Month-to-month,Electronic check,No,44.6,122.7
3197-NNYNB,65,Two year,Credit card (automatic),No,105.1,6631.85
3396-DKDEL,70,Two year,Credit card (automatic),Yes,115.15,8250
1752-OZXFY,60,One year,Mailed check,Yes,59.8,3561.15
9066-QRSDU,69,One year,Electronic check,Yes,26.3,1763.55
9112-WSNPU,35,Month-to-month,Electronic check,No,70.55,2419
9867-NNXLC,22,Month-to-month,Mailed check,Yes,20.05,470.2
5321-NTRKC,66,Two year,Bank transfer (automatic),No,79.85,5234.95
3161-GETRM,34,Month-to-month,Credit card (automatic),Yes,90.05,3097
0402-OAMEN,72,Two year,Bank transfer (automatic),No,24.45,1709.1
6933-VLYFX,31,One year,Electronic check,No,59.95,1848.8
6754-WKSHP,30,One year,Bank transfer (automatic),No,25.35,723.3
4976-LNFVV,19,Month-to-month,Credit card (automatic),Yes,34.3,577.15
5055-MGMGF,65,Month-to-month,Electronic check,Yes,105.05,6914.95
4641-FROLU,30,Two year,Mailed check,No,19.3,602.9
2862-JVEOY,6,One year,Mailed check,No,19.15,124.4
2969-QWUBZ,2,Month-to-month,Electronic check,No,51.4,96.8
9822-BIIGN,53,Month-to-month,Electronic check,No,71.85,3827.9
2077-MPJQO,7,Month-to-month,Electronic check,Yes,75.4,533.05
1534-OULXE,61,One year,Bank transfer (automatic),Yes,49.7,2961.4
2971-SGAFL,13,Month-to-month,Electronic check,Yes,78.75,995.35
1480-IVEVR,35,One year,Bank transfer (automatic),Yes,81.6,2815.25
2905-KFQUV,2,Month-to-month,Credit card (automatic),Yes,70.4,154.8
3370-HXOPH,3,Month-to-month,Electronic check,No,76.1,257.6
9391-YZEJW,62,One year,Bank transfer (automatic),Yes,94.0,5757.2
9958-MEKUC,72,Two year,Credit card (automatic),No,103.95,7517.7
0281-CNTZX,63,Two year,Bank transfer (automatic),Yes,19.95,1234.8
4118-CEVPF,35,One year,Bank transfer (automatic),Yes,110.8,3836.3
9114-VEPUF,62,One year,Electronic check,No,96.1,6001.45
7876-BEUTG,15,Month-to-month,Mailed check,Yes,48.8,720.1
2338-BQEZT,55,Month-to-month,Credit card (automatic),Yes,50.55,2832.75
9873-MNDKV,11,Month-to-month,Mailed check,Yes,44.65,472.25
8241-JUIQO,61,One year,Bank transfer (automatic),No,19.45,1336.35
2194-IIQOF,71,Two year,Credit card (automatic),No,89.3,6388.65
9631-RXVJM,35,Two year,Mailed check,No,19.25,677.9
9584-EXCDZ,17,Month-to-month,Bank transfer (automatic),No,70.5,1165.6
5093-FEGLU,47,Two year,Bank transfer (automatic),No,19.65,921.55
2621-UDNLU,3,Month-to-month,Mailed check,No,20.85,72
7526-IVLYU,3,Month-to-month,Mailed check,Yes,19.65,68.35
2428-HYUNX,44,Two year,Credit card (automatic),Yes,19.35,847.25
9214-EKVXR,1,Month-to-month,Mailed check,Yes,44.0,44
3410-MHHUM,44,One year,Electronic check,No,94.4,4295.35
2122-YWVYA,18,Month-to-month,Electronic check,Yes,75.4,1380.4
2296-DKZFP,65,Two year,Bank transfer (automatic),No,71.0,4386.2
8909-BOLNL,3,One year,Mailed check,No,21.2,52.05
6603-YRDCJ,33,Two year,Mailed check,Yes,61.05,2018.4
3229-USWAR,34,One year,Bank transfer (automatic),Yes,79.95,2727.3
2138-VFAPZ,14,Two year,Mailed check,Yes,19.7,263.65
6131-JLWZM,13,Month-to-month,Mailed check,Yes,20.3,275.4
0269-XFESX,23,One year,Mailed check,No,24.35,538.5
1709-EJDOX,47,Two year,Mailed check,No,19.75,948.9
4316-XCSLJ,17,Month-to-month,Mailed check,Yes,50.3,846.8
9693-XMUOB,59,Month-to-month,Electronic check,Yes,50.25,2997.45
0383-CLDDA,69,Two year,Credit card (automatic),Yes,85.35,5897.4
2709-UQGNP,10,Month-to-month,Mailed check,Yes,51.65,524.5
3549-ZTMNH,12,Two year,Bank transfer (automatic),Yes,24.0,269.65
8033-ATFAS,39,Month-to-month,Mailed check,Yes,59.85,2341.5
1635-NZATJ,71,Two year,Credit card (automatic),No,25.45,1789.65
0562-HKHML,71,Two year,Credit card (automatic),No,23.9,1626.4
8277-RVRSV,33,One year,Credit card (automatic),No,24.15,800.3
9943-VSZUV,67,Month-to-month,Mailed check,Yes,75.7,5060.85
7054-ENNGU,9,Month-to-month,Mailed check,No,50.85,466.6
1455-HFBXA,52,Two year,Credit card (automatic),Yes,91.6,4627.8
9402-CXWPL,70,One year,Electronic check,No,98.9,6838.6
1628-BIZYP,1,Month-to-month,Electronic check,Yes,85.0,85
0082-LDZUE,1,Month-to-month,Mailed check,Yes,44.3,44.3
5343-SGUBI,52,One year,Mailed check,Yes,80.2,4297.6
0856-NAOES,6,Month-to-month,Mailed check,No,60.9,414.1
1976-AZZPJ,7,Month-to-month,Mailed check,No,34.2,256.6
6156-UZDLF,26,One year,Credit card (automatic),Yes,87.15,2274.1
3099-OONVS,25,Month-to-month,Electronic check,No,54.3,1296.8
9500-WBGRP,69,Two year,Mailed check,Yes,19.1,1268.85
5183-KLYEM,72,Two year,Credit card (automatic),Yes,112.75,8192.6
5144-PQCDZ,4,Month-to-month,Mailed check,Yes,19.95,59.25
8514-VZHEB,59,Two year,Mailed check,No,19.5,1147.85
6625-IUTTT,67,Two year,Bank transfer (automatic),No,65.55,4361.55
9355-NPPFS,26,Month-to-month,Electronic check,Yes,78.8,2006.1
0068-FIGTF,27,One year,Mailed check,No,78.2,2078.95
5965-GGPRW,72,Two year,Bank transfer (automatic),No,105.25,7609.75
8035-PWSEV,6,Month-to-month,Electronic check,Yes,89.25,487.05
2236-HILPA,62,Two year,Credit card (automatic),No,20.65,1218.45
1840-BIUOG,20,One year,Electronic check,Yes,68.7,1416.2
1356-MKYSK,6,Month-to-month,Credit card (automatic),No,78.65,483.3
6080-LNESI,51,Two year,Mailed check,No,24.75,1234.6
1830-IPXVJ,61,Two year,Credit card (automatic),No,19.75,1311.6
5828-DWPIL,62,Month-to-month,Electronic check,Yes,89.1,5618.3
8398-TBIYD,72,Two year,Bank transfer (automatic),Yes,84.7,6185.15
2931-FSOHN,13,Month-to-month,Electronic check,Yes,59.9,788.35
9418-RUKPH,38,Two year,Mailed check,Yes,19.95,756.4
9971-ZWPBF,34,Month-to-month,Electronic check,Yes,108.9,3625.2
4712-AUQZO,18,Month-to-month,Mailed check,No,33.6,550.35
9711-FJTBX,56,One year,Mailed check,Yes,85.85,4793.8
2908-ZTPNF,36,Month-to-month,Bank transfer (automatic),Yes,34.85,1267.2
8421-WZOOW,57,Month-to-month,Credit card (automatic),Yes,95.3,5567.45
1414-YADCW,70,Two year,Bank transfer (automatic),No,84.6,5706.2
8756-RDDLT,68,Month-to-month,Electronic check,No,44.95,3085.35
2862-PFNIK,1,Month-to-month,Electronic check,Yes,24.7,24.7
5816-QVHRX,37,Month-to-month,Credit card (automatic),No,100.3,3541.4
4430-YHXGG,4,Month-to-month,Mailed check,Yes,25.45,84.2
6888-SBYAI,1,Month-to-month,Mailed check,Yes,50.7,50.7
7395-XWZOY,20,Month-to-month,Credit card (automatic),Yes,55.0,1165.55
7169-YWAMK,72,Two year,Bank transfer (automatic),No,68.4,4855.35
6859-RKMZJ,11,Month-to-month,Bank transfer (automatic),Yes,55.05,608.15
2729-VNVAP,33,Two year,Credit card (automatic),No,19.8,641.35
2957-JIRMN,62,One year,Electronic check,No,84.45,4959.15
2049-BAFNW,1,Month-to-month,Mailed check,No,35.9,35.9
3842-QTGDL,16,Month-to-month,Bank transfer (automatic),No,80.75,1321.3
7163-OCEQI,22,One year,Mailed check,Yes,78.65,1663.75
9782-LGXMC,49,Month-to-month,Bank transfer (automatic),No,61.75,3024.15
5975-BAICR,36,One year,Credit card (automatic),Yes,63.7,2188.5
4673-KKSLS,31,Month-to-month,Electronic check,No,87.6,2724.25
4853-OITSN,5,Month-to-month,Electronic check,Yes,89.15,413.25
9800-OUIGR,66,Two year,Credit card (automatic),No,20.0,1374.2
2324-EFHVG,64,Two year,Bank transfer (automatic),Yes,104.4,6692.65
7094-MSZAO,10,Month-to-month,Credit card (automatic),Yes,20.05,218.5
6907-CQGPN,29,Month-to-month,Electronic check,No,34.3,1004.75
0780-XNZFN,57,Two year,Bank transfer (automatic),No,20.65,1125.6
0239-OXEXL,46,Month-to-month,Mailed check,No,84.25,3847.6
2675-IJRGJ,53,Two year,Bank transfer (automatic),No,19.65,978
7049-GKVZY,17,One year,Credit card (automatic),No,79.85,1387.35
8577-QSOCG,38,Two year,Mailed check,Yes,20.2,746.05
3721-CNZHX,15,One year,Mailed check,No,19.8,304.6
0212-ISBBF,22,Month-to-month,Electronic check,Yes,50.35,1098.85
3585-YNADK,57,One year,Bank transfer (automatic),No,74.6,4368.95
5271-DBYSJ,11,Month-to-month,Credit card (automatic),Yes,79.15,827.7
1099-GODLO,1,Two year,Mailed check,No,20.35,20.35
6828-HMKWP,12,Two year,Bank transfer (automatic),No,21.05,262.05
1472-TNCWL,36,Month-to-month,Electronic check,Yes,94.7,3512.5
2080-GKCWQ,2,Month-to-month,Electronic check,No,74.95,151.75
2193-SFWQW,72,Two year,Bank transfer (automatic),No,111.95,8033.1
5656-JAMLX,62,Two year,Bank transfer (automatic),No,19.85,1253.65
3462-BJQQA,6,Month-to-month,Electronic check,Yes,89.75,552.65
0442-TDYUO,48,Two year,Mailed check,Yes,20.05,1036
6733-LRIZX,35,Two year,Electronic check,Yes,108.95,4025.5
9503-XJUME,52,One year,Credit card (automatic),No,19.65,928.4
4367-NHWMM,1,Month-to-month,Mailed check,Yes,24.9,24.9
3779-OSWCF,71,Two year,Credit card (automatic),No,93.2,6506.15
6736-DHUQI,67,One year,Bank transfer (automatic),No,84.8,5598.3
3915-ODIYG,60,One year,Electronic check,Yes,71.75,4374.55
1360-RCYRT,23,Month-to-month,Bank transfer (automatic),Yes,30.35,678.75
2724-FJDYW,39,One year,Bank transfer (automatic),No,54.85,2191.7
4451-RWASJ,15,One year,Mailed check,Yes,19.5,239.75
3460-TJBWI,24,Two year,Mailed check,No,24.2,609.05
5917-HBSDW,37,Month-to-month,Electronic check,No,19.35,683.75
5671-UUNXD,50,One year,Electronic check,Yes,100.65,5189.75
0956-ACVZC,54,One year,Credit card (automatic),Yes,94.1,5060.9
2325-NBPZG,3,Month-to-month,Electronic check,Yes,74.55,233.65
4482-FTFFX,5,Month-to-month,Electronic check,No,56.15,291.45
8859-DZTGQ,33,Two year,Mailed check,No,20.35,689.75
0440-MOGPM,41,One year,Electronic check,Yes,80.55,3263.9
0020-JDNXP,34,One year,Mailed check,No,61.25,1993.2
3752-CQSJI,13,Month-to-month,Mailed check,Yes,20.45,254.5
5025-GOOKI,20,Month-to-month,Credit card (automatic),Yes,18.9,347.65
4698-KVLLG,51,Two year,Credit card (automatic),No,19.6,967.9
2887-JPYLU,41,Month-to-month,Bank transfer (automatic),No,45.2,1841.9
4770-QAZXN,13,Month-to-month,Credit card (automatic),No,19.45,232.1
4896-CPRPF,35,Two year,Bank transfer (automatic),No,25.45,809.25
9714-EDSUC,4,Month-to-month,Mailed check,Yes,94.9,360.55
0282-NVSJS,12,Month-to-month,Mailed check,Yes,29.3,355.9
7353-YOWFP,7,One year,Mailed check,No,20.25,129.15
8008-ESFLK,53,One year,Electronic check,No,110.5,5835.5
7537-CBQUZ,63,Month-to-month,Bank transfer (automatic),Yes,109.4,7031.45
3363-EWLGO,5,Month-to-month,Mailed check,No,19.95,109.6
4750-UKWJK,37,One year,Mailed check,No,19.6,727.8
1689-YQBYY,12,Month-to-month,Electronic check,Yes,76.6,893
4487-ZYJZK,38,One year,Credit card (automatic),No,19.6,763.1
2959-FENLU,9,Month-to-month,Credit card (automatic),Yes,85.3,781.4
0708-LGSMF,13,Month-to-month,Electronic check,Yes,65.85,902.25
7634-HLQJR,47,Two year,Credit card (automatic),No,20.05,1016.7
0487-RPVUM,61,Month-to-month,Bank transfer (automatic),No,99.4,5943.65
4079-ULGFR,16,Month-to-month,Mailed check,No,20.0,275.7
2516-XSJKX,41,Two year,Electronic check,No,78.45,3126.45
0057-QBUQH,43,Two year,Electronic check,Yes,25.1,1070.15
6599-SFQVE,6,Month-to-month,Electronic check,Yes,55.0,340.4
8331-ZXFOE,58,One year,Credit card (automatic),Yes,71.1,4299.2
4003-FUSHP,19,Month-to-month,Credit card (automatic),Yes,61.55,1093.2
0356-ERHVT,11,Month-to-month,Bank transfer (automatic),Yes,45.9,521.9
7325-ENZFI,39,One year,Bank transfer (automatic),Yes,40.3,1630.4
4884-ZTHVF,8,Month-to-month,Electronic check,Yes,87.1,713.6
3920-HIHMQ,26,Month-to-month,Mailed check,Yes,49.5,1265.65
3055-OYMSE,53,Month-to-month,Credit card (automatic),Yes,73.8,4003.85
0613-WUXUM,70,Two year,Mailed check,Yes,19.2,1401.4
4458-KVRBJ,59,Two year,Mailed check,No,25.0,1510.5
1397-XKKWR,7,One year,Mailed check,No,35.3,264.8
8097-OMULG,59,One year,Credit card (automatic),No,76.75,4541.9
6013-BHCAW,61,Two year,Bank transfer (automatic),Yes,81.0,4976.15
0401-WDBXM,72,Two year,Bank transfer (automatic),Yes,105.55,7542.25
3387-PLKUI,13,Month-to-month,Mailed check,No,18.8,251.25
6096-EGVTU,64,One year,Mailed check,No,24.9,1595.5
5081-NWSUP,10,One year,Mailed check,No,64.9,685.55
2580-ATZSQ,65,One year,Bank transfer (automatic),No,61.35,3874.1
8085-MSNLK,62,Two year,Mailed check,No,113.95,6891.4
9691-HKOVS,55,One year,Electronic check,Yes,90.15,4916.95
9881-VCZEP,25,Month-to-month,Electronic check,No,54.1,1373
8757-TFHHJ,1,Month-to-month,Credit card (automatic),Yes,49.8,49.8
1468-DEFNC,64,Two year,Bank transfer (automatic),Yes,24.4,1548.65
5119-KEPFY,36,Month-to-month,Bank transfer (automatic),Yes,95.0,3440.25
0916-KNFAJ,61,Two year,Mailed check,Yes,69.9,4226.7
8319-QBEHW,26,One year,Bank transfer (automatic),Yes,39.95,1023.75
9625-QNLUX,68,Two year,Credit card (automatic),Yes,103.25,7074.4
4024-CSNBY,72,Two year,Bank transfer (automatic),Yes,94.25,6849.75
7110-BDTWG,71,Two year,Electronic check,Yes,47.05,3263.6
7493-GVFIO,57,Two year,Credit card (automatic),No,20.55,1252.85
0690-SRQID,4,Month-to-month,Mailed check,Yes,19.65,67.55
9605-WGJVW,1,Month-to-month,Electronic check,Yes,70.2,70.2
9114-DPSIA,72,Two year,Credit card (automatic),No,81.0,5750
4700-UBQMV,21,One year,Bank transfer (automatic),Yes,75.9,1549.75
7711-GQBZC,71,Two year,Bank transfer (automatic),No,24.7,1810.55
4627-MIHJH,69,Two year,Credit card (automatic),No,110.25,7467.55
9795-NREXC,64,Two year,Credit card (automatic),Yes,85.0,5484.4
8573-CGOCC,16,Month-to-month,Credit card (automatic),No,19.75,294.9
7356-AYNJP,4,One year,Electronic check,No,23.9,97.5
6286-SUUWT,1,Month-to-month,Mailed check,No,19.95,19.95
4819-HJPIW,18,Month-to-month,Mailed check,No,25.15,476.8
8654-DHAOW,2,Month-to-month,Mailed check,No,54.15,101.65
5438-QMDDL,19,Month-to-month,Mailed check,Yes,59.8,1130.85
9812-GHVRI,40,Month-to-month,Bank transfer (automatic),No,83.85,3532.25
5553-AOINX,66,One year,Electronic check,Yes,104.9,6891.45
1228-ZLNBX,21,Month-to-month,Mailed check,No,75.3,1570.7
4226-KKDON,8,Month-to-month,Electronic check,Yes,66.65,520.95
3831-YCPUO,72,Two year,Credit card (automatic),Yes,109.5,7854.9
7445-WMRBW,48,One year,Bank transfer (automatic),Yes,73.85,3581.4
3308-DGHKL,69,Two year,Bank transfer (automatic),Yes,19.3,1447.9
9924-JPRMC,72,Two year,Electronic check,Yes,118.2,8547.15
0080-EMYVY,14,One year,Credit card (automatic),No,51.45,727.85
6218-KNUBD,6,Month-to-month,Electronic check,No,59.45,357.6
7337-CINUD,8,Two year,Bank transfer (automatic),No,19.5,159.35
7609-NRNCA,17,One year,Mailed check,No,19.55,280.85
0623-EJQEG,65,One year,Electronic check,No,93.55,6069.25
7153-CHRBV,57,One year,Mailed check,Yes,59.3,3274.35
6198-PNNSZ,56,One year,Bank transfer (automatic),No,109.8,6109.65
3317-VLGQT,14,Month-to-month,Electronic check,Yes,78.1,1122.4
4132-POCZS,52,Month-to-month,Electronic check,Yes,39.9,2020.9
5614-DNZCE,58,Two year,Credit card (automatic),Yes,64.9,3795.45
3896-RCYYE,67,Month-to-month,Credit card (automatic),Yes,53.4,3579.15
9638-JIQYA,2,Month-to-month,Credit card (automatic),Yes,24.9,49.7
3258-SANFR,6,Month-to-month,Credit card (automatic),No,44.7,276.5
3726-TBHQT,71,Two year,Bank transfer (automatic),Yes,114.0,8175.9
3190-ITQXP,46,Two year,Bank transfer (automatic),No,20.25,890.35
4833-QTJNO,67,Month-to-month,Bank transfer (automatic),No,83.85,5588.8
3039-MJSLN,3,Month-to-month,Bank transfer (automatic),No,20.2,50.6
0178-CIIKR,3,Month-to-month,Mailed check,No,19.95,58
5774-QPLTF,50,One year,Mailed check,Yes,20.35,938.95
2322-VCZHZ,23,Month-to-month,Electronic check,Yes,90.0,2024.1
5010-IPEAQ,67,Two year,Credit card (automatic),No,54.2,3623.95
