CustomerID,Gender,SeniorCitizen,Partner,Dependents
6072-NUQCB,Male,No,Yes,Yes
8838-GPHZP,Female,No,No,No
8750-QWZAJ,Female,No,Yes,Yes
6918-UMQCG,Female,No,No,No
0675-NCDYU,Female,No,Yes,Yes
6339-DKLMK,Female,No,No,No
1346-PJWTK,Male,No,Yes,No
5088-QZLRL,Male,No,No,No
8023-QHAIO,Female,Yes,Yes,No
4397-FRLTA,Female,No,No,No
3057-VJJQE,Male,No,No,No
2302-OUZXB,Male,No,Yes,No
8133-ANHHJ,Female,Yes,No,No
2270-CHBFN,Female,No,Yes,No
5982-FPVQN,Female,No,Yes,Yes
9107-UKCKY,Male,No,Yes,No
4654-ULTTN,Male,No,Yes,No
5546-BYZSM,Female,No,No,No
1492-KGETH,Male,No,Yes,Yes
4163-HFTUK,Male,No,No,No
8215-NGSPE,Female,No,Yes,Yes
8859-YSTWS,Male,No,No,No
7601-DHFWZ,Female,No,No,No
1998-VHJHK,Female,No,No,No
1707-HABPF,Female,Yes,No,No
0487-VVUVK,Male,No,Yes,Yes
5063-IUOKK,Male,No,No,No
4508-OEBEY,Male,No,Yes,No
0027-KWYKW,Female,No,Yes,Yes
2308-STERM,Female,No,No,No
5982-XMDEX,Female,No,No,No
6051-PTVNS,Female,No,Yes,Yes
2877-VDUER,Female,No,Yes,Yes
9152-AMKAK,Male,No,No,No
9432-VOFYX,Male,No,No,No
8049-WJCLQ,Male,No,Yes,Yes
6586-PSJOX,Male,No,No,Yes
9705-ZJBCG,Female,No,Yes,Yes
6847-KJLTS,Female,Yes,Yes,No
9670-BPNXF,Female,No,No,No
3913-FCUUW,Female,No,Yes,Yes
3301-VKTGC,Male,No,Yes,Yes
9555-SAHUZ,Female,No,Yes,Yes
0816-TSPHQ,Male,No,No,No
9932-WBWIK,Male,No,No,No
4619-EVPHY,Female,Yes,Yes,No
5286-YHCVC,Male,No,Yes,No
9115-YQHGA,Male,No,No,No
4462-CYWMH,Male,Yes,Yes,No
8963-MQVYN,Female,No,No,Yes
2458-EOMRE,Female,No,No,No
9334-GWGOW,Male,Yes,Yes,No
6542-LWGXJ,Male,No,Yes,No
5567-GZKQY,Male,No,No,No
1222-LRYKO,Male,No,No,Yes
2087-QAREY,Female,No,Yes,No
4423-JWZJN,Male,No,Yes,Yes
6490-FGZAT,Male,No,No,No
7452-FOLON,Male,No,No,Yes
2320-TZRRH,Female,No,No,No
4942-VZZOM,Male,No,Yes,No
7502-BNYGS,Female,No,Yes,No
4291-HYEBC,Female,Yes,Yes,Yes
6147-CBCRA,Female,No,Yes,No
6047-SUHPR,Male,No,Yes,Yes
9752-ZNQUT,Female,No,No,No
1576-PFZIW,Male,Yes,Yes,No
5666-MBJPT,Male,No,No,No
7312-XSBAT,Male,No,No,No
3096-GKWEB,Male,No,Yes,No
2371-JQHZZ,Male,No,Yes,No
0674-GCDXG,Male,No,No,No
1121-QSIVB,Female,No,No,Yes
4396-KLSEH,Male,No,No,No
2824-MYYBN,Female,No,Yes,Yes
6345-HOVES,Male,No,No,No
8318-LCNBW,Male,No,Yes,No
6469-QJKZW,Female,No,Yes,No
0147-ESWWR,Female,Yes,Yes,No
1217-VASWC,Male,Yes,Yes,No
6370-ZVHDV,Female,No,Yes,No
5915-DGNVC,Female,No,Yes,No
6260-XLACS,Male,No,No,No
3566-CAAYU,Female,No,Yes,Yes
4983-CCWMC,Male,No,No,No
9103-CXVOK,Male,No,Yes,Yes
2896-TBNBE,Male,No,Yes,No
2522-WLNSF,Female,Yes,Yes,No
3841-CONLJ,Female,No,Yes,No
4475-NVTLU,Male,No,Yes,Yes
9386-LDCZR,Male,No,No,No
9585-KKMFD,Male,No,Yes,Yes
5399-ZIMKF,Male,No,No,No
0336-KXKFK,Male,No,No,No
5619-XZZKR,Male,No,No,No
3948-FVVRP,Male,No,Yes,Yes
5327-XOKKY,Male,Yes,Yes,No
0983-TATYJ,Female,No,Yes,No
1813-JYWTO,Female,No,Yes,No
6719-OXYBR,Male,No,No,No
3312-ZWLGF,Male,Yes,Yes,No
6476-YHMGA,Female,No,Yes,Yes
0795-XCCTE,Male,Yes,No,No
0168-XZKBB,Female,No,Yes,No
3785-NRHYR,Male,No,No,No
4537-DKTAL,Female,No,No,No
7072-MBHEV,Female,Yes,Yes,Yes
5602-BVFMK,Female,No,No,No
6297-NOOPG,Female,No,Yes,No
8204-TIFGJ,Female,No,No,No
8050-DVOJX,Male,Yes,No,No
8903-XEBGX,Male,No,No,Yes
8169-SAEJD,Male,Yes,Yes,No
1089-XZWHH,Female,No,Yes,Yes
2325-WINES,Female,No,No,No
6064-ZATLR,Female,No,No,No
7824-PANSQ,Male,No,No,No
9648-BCHKM,Female,No,Yes,Yes
2888-ADFAO,Female,No,Yes,Yes
8707-HOEDG,Female,No,Yes,Yes
4072-IPYLT,Female,No,Yes,Yes
7167-PCEYD,Male,No,No,No
4936-YPJNK,Female,No,No,No
1580-BMCMR,Male,Yes,No,No
4817-KEQSP,Female,No,Yes,Yes
6408-WHTEF,Male,No,Yes,Yes
9251-AWQGT,Female,No,Yes,Yes
8749-CLJXC,Male,No,No,No
7989-VCQOH,Male,No,Yes,Yes
4199-QHJNM,Male,Yes,Yes,No
8882-TLVRW,Male,No,Yes,Yes
5135-GRQJV,Male,Yes,Yes,No
2384-OVPSA,Female,Yes,No,No
1371-WEPDS,Male,Yes,Yes,No
3580-GICBM,Female,No,Yes,Yes
9730-DRTMJ,Male,No,Yes,No
4686-UXDML,Female,No,No,No
3349-ANQNH,Female,Yes,No,No
0932-YIXYU,Female,No,No,No
7480-SPLEF,Male,No,Yes,Yes
7636-XUHWW,Male,No,No,No
1431-CYWMH,Female,No,Yes,Yes
5937-EORGB,Male,Yes,Yes,No
6349-JDHQP,Female,No,No,No
5539-HIVAK,Female,Yes,Yes,No
5847-MXBEO,Male,No,No,No
4583-PARNH,Male,Yes,Yes,No
1116-FRYVH,Female,No,Yes,Yes
1421-HCERK,Male,Yes,Yes,No
9633-XQABV,Female,No,No,No
0716-BQNDX,Male,Yes,No,No
1183-CANVH,Female,No,Yes,No
1972-XMUWV,Female,No,Yes,No
8679-LZBMD,Male,No,Yes,No
3407-JMJQQ,Female,No,Yes,Yes
6252-DFGTK,Female,No,Yes,No
1539-LNKHM,Female,No,No,No
8645-KOMJQ,Male,No,Yes,Yes
0289-IVARM,Female,No,No,No
9761-XUJWD,Male,No,No,No
4057-FKCZK,Male,No,Yes,Yes
4291-TPNFG,Male,No,Yes,No
6087-YPWHO,Male,No,Yes,No
3090-QFUVD,Female,No,No,No
1722-LDZJS,Male,No,Yes,Yes
1818-ESQMW,Female,No,No,No
7401-RUBNK,Female,No,Yes,No
0506-YLVKJ,Male,No,Yes,Yes
8661-BOYNW,Female,No,Yes,No
4815-GBTCD,Female,No,Yes,No
2805-AUFQN,Female,No,No,No
0980-PVMRC,Female,No,Yes,Yes
7233-DRTRF,Male,No,Yes,No
3873-NFTGI,Male,No,No,No
1162-ECVII,Male,Yes,Yes,No
7048-GXDAY,Male,No,No,No
8571-ZCMCX,Female,No,Yes,Yes
1169-WCVAK,Male,No,Yes,No
7129-CAKJW,Female,No,No,No
8695-ARGXZ,Male,Yes,Yes,No
3570-YUEKJ,Female,No,No,No
1555-HAPSU,Female,No,Yes,Yes
1697-NVVGY,Male,Yes,Yes,No
8464-EETCQ,Male,No,No,No
2419-FSORS,Male,No,Yes,No
8132-YPVBX,Female,No,No,No
6754-LZUKA,Male,No,Yes,No
8099-MZPUJ,Male,No,Yes,Yes
0787-LHDYT,Male,No,No,No
0374-IOEGQ,Female,No,No,No
3197-NNYNB,Male,No,No,No
3396-DKDEL,Female,No,Yes,Yes
1752-OZXFY,Male,No,Yes,No
9066-QRSDU,Female,No,Yes,No
9112-WSNPU,Female,Yes,No,No
9867-NNXLC,Female,No,No,No
5321-NTRKC,Male,No,Yes,Yes
3161-GETRM,Male,No,Yes,Yes
0402-OAMEN,Female,No,Yes,Yes
6933-VLYFX,Male,No,Yes,Yes
6754-WKSHP,Male,No,No,Yes
4976-LNFVV,Male,Yes,Yes,No
5055-MGMGF,Female,No,Yes,No
4641-FROLU,Female,No,Yes,Yes
2862-JVEOY,Male,No,No,No
2969-QWUBZ,Female,No,No,No
9822-BIIGN,Male,No,Yes,Yes
2077-MPJQO,Male,Yes,Yes,No
1534-OULXE,Female,No,Yes,Yes
2971-SGAFL,Female,No,No,No
1480-IVEVR,Male,Yes,Yes,No
2905-KFQUV,Female,No,Yes,No
3370-HXOPH,Female,No,No,No
9391-YZEJW,Female,No,No,No
9958-MEKUC,Male,No,Yes,Yes
0281-CNTZX,Male,No,Yes,No
4118-CEVPF,Female,Yes,No,No
9114-VEPUF,Male,No,Yes,No
7876-BEUTG,Female,No,No,No
2338-BQEZT,Female,No,No,No
9873-MNDKV,Female,No,No,No
8241-JUIQO,Female,No,No,No
2194-IIQOF,Female,No,Yes,No
9631-RXVJM,Male,No,No,No
9584-EXCDZ,Female,No,No,No
5093-FEGLU,Female,No,Yes,No
2621-UDNLU,Female,No,Yes,No
7526-IVLYU,Male,No,No,No
2428-HYUNX,Male,Yes,Yes,No
9214-EKVXR,Female,No,No,No
3410-MHHUM,Female,No,Yes,Yes
2122-YWVYA,Female,No,No,No
2296-DKZFP,Female,No,Yes,No
8909-BOLNL,Male,No,No,No
6603-YRDCJ,Male,No,Yes,No
3229-USWAR,Female,No,No,No
2138-VFAPZ,Female,No,Yes,Yes
6131-JLWZM,Female,No,No,No
0269-XFESX,Male,No,Yes,Yes
1709-EJDOX,Female,No,Yes,Yes
4316-XCSLJ,Male,No,No,Yes
9693-XMUOB,Male,Yes,Yes,No
0383-CLDDA,Female,No,No,No
2709-UQGNP,Male,No,No,No
3549-ZTMNH,Male,No,Yes,Yes
8033-ATFAS,Female,No,Yes,Yes
1635-NZATJ,Male,Yes,Yes,No
0562-HKHML,Male,No,Yes,Yes
8277-RVRSV,Female,No,Yes,Yes
9943-VSZUV,Male,Yes,No,No
7054-ENNGU,Female,No,Yes,No
1455-HFBXA,Male,No,Yes,No
9402-CXWPL,Female,No,No,No
1628-BIZYP,Male,No,No,No
0082-LDZUE,Male,No,No,No
5343-SGUBI,Female,No,No,No
0856-NAOES,Male,No,No,No
1976-AZZPJ,Male,No,Yes,No
6156-UZDLF,Female,No,No,No
3099-OONVS,Male,No,Yes,Yes
9500-WBGRP,Male,No,No,No
5183-KLYEM,Female,No,No,No
5144-PQCDZ,Male,No,No,No
8514-VZHEB,Male,No,Yes,Yes
6625-IUTTT,Male,No,No,No
9355-NPPFS,Female,Yes,No,No
0068-FIGTF,Female,No,No,No
5965-GGPRW,Male,No,Yes,Yes
8035-PWSEV,Female,No,No,No
2236-HILPA,Male,No,Yes,Yes
1840-BIUOG,Male,No,No,No
1356-MKYSK,Male,No,No,No
6080-LNESI,Male,No,No,No
1830-IPXVJ,Female,No,Yes,Yes
5828-DWPIL,Male,Yes,Yes,No
8398-TBIYD,Female,No,No,No
2931-FSOHN,Male,Yes,No,No
9418-RUKPH,Female,No,Yes,Yes
9971-ZWPBF,Male,Yes,Yes,Yes
4712-AUQZO,Male,No,No,No
9711-FJTBX,Male,No,Yes,Yes
2908-ZTPNF,Female,No,No,No
8421-WZOOW,Female,Yes,Yes,Yes
1414-YADCW,Male,No,Yes,No
8756-RDDLT,Female,No,No,No
2862-PFNIK,Male,No,No,Yes
5816-QVHRX,Female,No,No,No
4430-YHXGG,Female,No,No,Yes
6888-SBYAI,Male,No,No,No
7395-XWZOY,Male,No,No,No
7169-YWAMK,Male,No,Yes,Yes
6859-RKMZJ,Male,No,Yes,No
2729-VNVAP,Female,No,Yes,Yes
2957-JIRMN,Female,Yes,No,No
2049-BAFNW,Female,No,No,No
3842-QTGDL,Male,No,Yes,No
7163-OCEQI,Male,No,Yes,Yes
9782-LGXMC,Female,No,Yes,Yes
5975-BAICR,Male,No,Yes,Yes
4673-KKSLS,Female,No,No,No
4853-OITSN,Male,No,Yes,No
9800-OUIGR,Male,No,Yes,Yes
2324-EFHVG,Male,No,No,No
7094-MSZAO,Male,No,Yes,Yes
6907-CQGPN,Male,No,No,No
0780-XNZFN,Male,No,No,No
0239-OXEXL,Female,No,No,No
2675-IJRGJ,Male,No,No,No
7049-GKVZY,Female,No,No,No
8577-QSOCG,Female,No,Yes,Yes
3721-CNZHX,Male,No,No,No
0212-ISBBF,Female,No,No,No
3585-YNADK,Female,No,Yes,No
5271-DBYSJ,Male,Yes,No,No
1099-GODLO,Female,No,Yes,Yes
6828-HMKWP,Male,No,Yes,Yes
1472-TNCWL,Male,No,No,Yes
2080-GKCWQ,Male,No,No,No
2193-SFWQW,Male,No,Yes,Yes
5656-JAMLX,Male,No,No,No
3462-BJQQA,Female,No,No,No
0442-TDYUO,Male,No,Yes,No
6733-LRIZX,Male,No,No,No
9503-XJUME,Male,No,No,Yes
4367-NHWMM,Female,No,No,No
3779-OSWCF,Female,No,Yes,No
6736-DHUQI,Female,No,Yes,Yes
3915-ODIYG,Male,Yes,No,No
1360-RCYRT,Male,No,Yes,Yes
2724-FJDYW,Male,No,No,Yes
4451-RWASJ,Male,No,Yes,Yes
3460-TJBWI,Male,No,Yes,Yes
5917-HBSDW,Female,No,Yes,Yes
5671-UUNXD,Female,Yes,Yes,No
0956-ACVZC,Female,No,No,No
2325-NBPZG,Female,No,No,No
4482-FTFFX,Male,No,No,No
8859-DZTGQ,Male,No,No,No
0440-MOGPM,Female,No,No,No
0020-JDNXP,Female,No,Yes,Yes
3752-CQSJI,Female,No,Yes,Yes
5025-GOOKI,Female,No,No,No
4698-KVLLG,Female,Yes,No,No
2887-JPYLU,Female,No,No,Yes
4770-QAZXN,Female,No,No,No
4896-CPRPF,Male,No,Yes,Yes
9714-EDSUC,Male,No,No,No
0282-NVSJS,Female,Yes,Yes,Yes
7353-YOWFP,Female,No,No,No
8008-ESFLK,Female,No,Yes,No
7537-CBQUZ,Male,Yes,No,No
3363-EWLGO,Female,No,No,No
4750-UKWJK,Female,Yes,Yes,No
1689-YQBYY,Female,No,No,Yes
4487-ZYJZK,Female,No,Yes,Yes
2959-FENLU,Female,No,No,No
0708-LGSMF,Male,No,Yes,No
7634-HLQJR,Female,No,Yes,Yes
0487-RPVUM,Male,No,Yes,No
4079-ULGFR,Male,No,No,No
2516-XSJKX,Female,No,Yes,Yes
0057-QBUQH,Female,No,No,Yes
6599-SFQVE,Female,No,No,No
8331-ZXFOE,Female,No,No,No
4003-FUSHP,Male,No,No,No
0356-ERHVT,Male,No,Yes,No
7325-ENZFI,Female,No,No,No
4884-ZTHVF,Female,Yes,No,No
3920-HIHMQ,Female,No,No,Yes
3055-OYMSE,Female,Yes,No,No
0613-WUXUM,Female,No,Yes,Yes
4458-KVRBJ,Male,No,No,No
1397-XKKWR,Male,No,No,No
8097-OMULG,Male,No,Yes,Yes
6013-BHCAW,Male,No,Yes,Yes
0401-WDBXM,Male,No,Yes,Yes
3387-PLKUI,Female,No,Yes,Yes
6096-EGVTU,Female,No,Yes,Yes
5081-NWSUP,Female,No,No,No
2580-ATZSQ,Female,No,Yes,Yes
8085-MSNLK,Female,No,Yes,No
9691-HKOVS,Female,No,Yes,No
9881-VCZEP,Female,No,Yes,No
8757-TFHHJ,Male,No,No,No
1468-DEFNC,Male,Yes,Yes,Yes
5119-KEPFY,Male,No,Yes,No
0916-KNFAJ,Male,No,Yes,No
8319-QBEHW,Male,No,No,Yes
9625-QNLUX,Male,No,Yes,Yes
4024-CSNBY,Female,No,Yes,No
7110-BDTWG,Female,No,Yes,No
7493-GVFIO,Male,No,No,No
0690-SRQID,Male,No,No,No
9605-WGJVW,Female,Yes,No,No
9114-DPSIA,Male,No,Yes,Yes
4700-UBQMV,Male,No,Yes,Yes
7711-GQBZC,Female,No,Yes,Yes
4627-MIHJH,Female,Yes,No,No
9795-NREXC,Female,No,Yes,No
8573-CGOCC,Male,No,No,No
7356-AYNJP,Female,No,No,No
6286-SUUWT,Male,No,No,No
4819-HJPIW,Male,No,No,No
8654-DHAOW,Female,No,No,No
5438-QMDDL,Female,No,Yes,No
9812-GHVRI,Female,No,No,No
5553-AOINX,Female,Yes,Yes,Yes
1228-ZLNBX,Male,No,No,No
4226-KKDON,Male,No,No,No
3831-YCPUO,Female,No,Yes,Yes
7445-WMRBW,Female,No,No,No
3308-DGHKL,Male,No,No,No
9924-JPRMC,Male,No,No,No
0080-EMYVY,Female,No,No,No
6218-KNUBD,Male,No,No,No
7337-CINUD,Female,No,Yes,Yes
7609-NRNCA,Female,No,No,No
0623-EJQEG,Male,No,No,No
7153-CHRBV,Female,No,Yes,Yes
6198-PNNSZ,Female,No,Yes,No
3317-VLGQT,Female,No,Yes,No
4132-POCZS,Male,No,Yes,No
5614-DNZCE,Female,No,No,No
3896-RCYYE,Female,No,No,No
9638-JIQYA,Male,No,No,No
3258-SANFR,Male,Yes,No,No
3726-TBHQT,Male,No,Yes,Yes
3190-ITQXP,Female,No,Yes,Yes
4833-QTJNO,Male,Yes,Yes,No
3039-MJSLN,Male,No,No,Yes
0178-CIIKR,Female,No,No,No
5774-QPLTF,Male,No,Yes,Yes
2322-VCZHZ,Male,Yes,Yes,No
5010-IPEAQ,Female,No,Yes,Yes
6383-ZTSIW,Female,Yes,Yes,No
8990-YOZLV,Female,No,No,No
3069-SSVSN,Female,No,No,No
5222-IMUKT,Male,No,No,No
6685-XSHHU,Male,No,Yes,Yes
8901-UPRHR,Female,No,Yes,Yes
0118-JPNOY,Female,Yes,No,No
3845-FXCYS,Male,No,No,No
5857-XRECV,Female,No,No,Yes
0725-CXOTM,Female,No,No,No
4343-EJVQB,Male,No,No,No
9000-PLFUZ,Female,Yes,Yes,No
3427-GGZZI,Female,No,Yes,No
7779-ORAEL,Male,Yes,Yes,No
0644-OQMDK,Male,Yes,No,No
3154-CFSZG,Male,No,Yes,Yes
2220-IAHLS,Female,No,No,No
1658-XUHBX,Female,Yes,Yes,Yes
2378-HTWFW,Male,Yes,No,No
4377-VDHYI,Male,No,Yes,Yes
3719-TDVQB,Female,Yes,Yes,No
0201-MIBOL,Female,Yes,No,No
4937-QPZPO,Male,No,Yes,Yes
2925-VDZHY,Male,No,Yes,Yes
6981-TDRFT,Male,No,Yes,Yes
3413-CSSTH,Male,No,No,No
8033-VCZGH,Male,No,Yes,No
0224-NIJLP,Male,No,Yes,Yes
7542-CYDDM,Male,No,No,No
4718-WXBGI,Male,No,Yes,Yes
8495-PRWFH,Female,Yes,No,No
0439-IFYUN,Female,Yes,No,No
5716-LIBJC,Female,No,No,Yes
2868-LLSKM,Female,No,Yes,Yes
2988-QRAJY,Male,No,No,No
0071-NDAFP,Male,No,Yes,Yes
7328-ZJAJO,Female,No,Yes,Yes
6458-CYIDZ,Female,Yes,No,No
1090-PYKCI,Female,No,Yes,Yes
3058-WQDRE,Male,No,No,No
2279-AXJJK,Male,No,Yes,No
0909-SELIE,Male,No,Yes,No
3417-TSCIC,Male,No,No,No
1042-HFUCW,Female,No,No,Yes
6537-OTKMY,Male,No,No,No
8999-EXMNO,Female,No,Yes,Yes
6725-TPKJO,Male,No,No,No
7162-WPHPM,Male,No,Yes,Yes
1599-MMYRQ,Male,No,Yes,Yes
8821-KVZKQ,Female,No,Yes,Yes
6434-TTGJP,Male,No,Yes,Yes
0042-JVWOJ,Male,No,No,No
0130-SXOUN,Male,No,No,No
2330-PQGDQ,Male,No,Yes,Yes
1452-UZOSF,Male,No,Yes,Yes
2097-YVPKN,Male,No,No,No
8597-CTXVJ,Male,No,No,Yes
6631-HMANX,Male,No,Yes,No
9962-BFPDU,Female,No,Yes,Yes
6394-HHHZM,Male,No,No,No
5995-LFTLE,Male,No,No,No
1932-UEDCX,Male,Yes,Yes,No
5188-HGMLP,Male,Yes,Yes,No
0665-XHDJU,Male,No,Yes,No
8265-HKSOW,Female,No,Yes,Yes
3544-FBCAS,Female,No,Yes,Yes
5331-RGMTT,Male,Yes,Yes,No
4759-PXTAN,Female,No,Yes,No
7054-DMVAS,Male,No,No,No
3428-MMGUB,Male,No,No,No
6549-BTYPG,Female,No,Yes,No
7823-JSOAG,Male,No,No,No
3705-RHRFR,Female,No,Yes,No
9374-YOLBJ,Female,No,Yes,Yes
9074-KGVOX,Male,No,Yes,Yes
6128-DAFVY,Female,No,No,No
9933-QRGTX,Female,No,Yes,No
4476-OSWTN,Male,Yes,Yes,No
5066-GFJMM,Female,No,Yes,No
2661-GKBTK,Male,No,Yes,Yes
0458-HEUZG,Female,No,No,No
7268-WNTCP,Male,No,Yes,Yes
0824-VWDPO,Female,No,No,No
8409-WQJUX,Female,No,No,No
2578-JQPHZ,Male,No,No,No
3278-FSIXX,Female,No,No,No
9746-UGFAC,Female,No,No,No
2946-KIQSP,Female,No,No,No
0625-AFOHS,Female,No,Yes,Yes
6726-WEXXK,Male,Yes,Yes,No
4636-OLWOE,Male,No,No,Yes
4685-ERGHK,Male,No,No,No
0885-HMGPY,Male,No,No,No
5003-OKNNK,Female,No,Yes,Yes
7208-PSIHR,Female,No,Yes,No
4012-ZTHBR,Female,No,Yes,Yes
0489-WMEMG,Female,No,No,Yes
7435-ZNUYY,Male,No,No,No
1354-YZFNB,Male,No,Yes,Yes
2985-FMWYF,Female,No,No,No
2812-ENYMO,Male,No,No,No
2717-HVIZY,Female,No,No,Yes
3422-GALYP,Male,No,No,No
2890-WFBHU,Female,No,No,No
0327-WFZSY,Male,No,Yes,Yes
7977-HXJKU,Male,No,No,Yes
7033-CLAMM,Female,No,Yes,Yes
4023-RTIQM,Female,Yes,Yes,No
0864-FVJNJ,Female,No,Yes,Yes
7356-IWLFW,Male,No,Yes,Yes
9541-PWTWO,Female,No,No,No
3967-VQOGC,Female,No,Yes,Yes
7872-RDDLZ,Female,Yes,No,No
6308-CQRBU,Female,No,Yes,No
0186-CAERR,Male,No,No,No
3043-SUDUA,Female,No,No,No
5442-BHQNG,Female,No,No,No
2169-RRLFW,Female,No,Yes,No
5872-OEQNH,Female,No,No,No
3162-KKZXO,Female,Yes,No,No
8873-GLDMH,Female,No,No,No
5696-JVVQY,Female,No,Yes,Yes
8946-BFWSG,Male,No,Yes,Yes
0547-HURJB,Male,No,No,Yes
8904-OPDCK,Male,Yes,Yes,No
8845-LWKGE,Female,No,Yes,Yes
0691-NIKRI,Female,No,No,No
5022-JNQEQ,Female,No,Yes,Yes
3249-VHRIP,Female,No,No,No
3736-BLEPA,Male,No,No,No
4701-LKOZD,Female,No,No,No
6603-QWSPR,Female,No,No,No
9921-QFQUL,Female,No,Yes,No
1929-ZCBHE,Male,No,Yes,Yes
4378-MYPGO,Male,No,Yes,Yes
4129-LYCOI,Female,No,No,Yes
7798-JVXYM,Female,No,No,No
8647-SDTWQ,Male,No,Yes,Yes
2696-ECXKC,Female,No,Yes,Yes
2081-KJSQF,Male,No,No,No
3323-CPBWR,Male,No,No,No
3384-CTMSF,Male,No,Yes,No
0902-RFHOF,Male,No,No,No
6048-QBXKL,Female,Yes,No,No
7718-RXDGG,Male,No,Yes,No
1025-FALIX,Female,No,No,No
3451-VAWLI,Female,No,Yes,Yes
3407-QGWLG,Male,No,No,Yes
2347-WKKAE,Male,No,Yes,No
8735-DCXNF,Male,No,Yes,No
3214-IYUUQ,Female,No,Yes,No
1936-UAFEH,Female,No,No,No
3587-PMCOY,Male,No,No,No
1027-LKKQQ,Female,No,Yes,Yes
7148-XZPHA,Male,No,Yes,Yes
5309-TAIKL,Female,No,No,No
6856-RAURS,Female,No,No,No
8778-LMWTJ,Female,No,No,No
9717-IOAAF,Male,No,No,Yes
2845-KDHVX,Female,No,Yes,No
0848-SOMKO,Male,No,No,No
6734-FQAJX,Male,Yes,No,No
1535-VTJOQ,Female,No,No,No
6368-TZZDT,Male,No,Yes,Yes
0943-ZQPXH,Male,No,Yes,Yes
1293-BSEUN,Female,No,Yes,Yes
1302-TPUBN,Male,No,No,No
2378-VTKDH,Male,Yes,Yes,No
0927-CNGRH,Male,No,No,Yes
8608-OZTLB,Male,No,Yes,Yes
2335-GSODA,Male,No,No,Yes
1952-DVVSW,Female,No,Yes,No
6656-GULJQ,Male,No,Yes,Yes
9853-JFZDU,Female,No,Yes,No
3777-XROBG,Female,No,Yes,Yes
6994-FGRHH,Male,No,Yes,Yes
4000-VGMQP,Male,No,Yes,Yes
3999-WRNGR,Female,No,Yes,Yes
3466-RITXD,Male,No,No,No
2680-XKKNJ,Female,No,No,No
2974-GGUXS,Female,Yes,Yes,No
7994-XIRTR,Male,Yes,No,No
2101-RANCD,Female,No,No,No
7921-BEPCI,Female,No,No,No
8510-TMWYB,Female,No,Yes,Yes
3258-ZKPAI,Male,No,Yes,Yes
1428-IEDPR,Male,No,No,No
5298-GSTLM,Female,Yes,No,No
4450-YOOHP,Female,No,No,No
6728-CZFEI,Female,No,No,No
3653-NCRDJ,Male,No,Yes,Yes
6121-TNHBO,Female,Yes,No,No
5119-NZPTV,Male,Yes,Yes,No
6519-ZHPXP,Female,No,Yes,Yes
3472-QPRCH,Male,No,Yes,Yes
8224-UAXBZ,Female,No,Yes,No
9610-WCESF,Male,No,No,No
2486-WYVVE,Male,No,Yes,No
3865-ZYKAD,Male,Yes,Yes,No
1422-DGUBX,Male,No,Yes,No
2999-AANRQ,Female,No,No,No
8668-KNZTI,Male,No,No,No
0480-KYJVA,Female,No,Yes,Yes
9746-YKGXB,Male,No,Yes,Yes
3926-YZVVX,Female,No,No,No
6000-UKLWI,Male,No,No,No
6332-FBZRI,Male,No,Yes,Yes
2096-XOTMO,Female,No,Yes,Yes
3266-FTKHB,Male,No,No,No
8221-EQDGL,Male,No,Yes,No
2346-LOCWC,Female,No,Yes,Yes
0298-XACET,Male,No,Yes,Yes
7560-QJAVJ,Female,No,No,No
2995-YWTCD,Female,No,Yes,Yes
9137-UIYPG,Female,No,Yes,Yes
2809-ZMYOQ,Female,No,No,No
5084-OOVCJ,Female,No,Yes,Yes
0254-WWRKD,Female,No,Yes,Yes
7727-SHVZV,Female,No,No,No
5339-PXDVH,Male,No,No,No
2205-LPVGL,Male,Yes,Yes,Yes
8782-NUUOL,Male,No,No,No
7601-WFVZV,Male,No,No,No
4609-KNNWG,Female,No,Yes,Yes
4868-AADLV,Male,Yes,Yes,Yes
9529-OFXHY,Male,No,No,No
2669-QVCRG,Female,No,No,No
2478-EEWWM,Male,No,Yes,No
9174-IHETN,Female,No,No,Yes
2233-TXSIU,Male,No,Yes,Yes
9644-UMGQA,Male,No,Yes,Yes
3256-EZDBI,Male,Yes,Yes,No
0419-YAAPX,Male,No,Yes,No
0872-CASZJ,Male,No,Yes,No
4726-DLWQN,Male,Yes,No,No
8164-OCKUJ,Female,No,Yes,Yes
3094-JOJAI,Male,No,No,No
9494-MRNYX,Male,No,No,No
2599-CZABP,Male,No,Yes,No
7945-PRBVF,Male,No,No,No
4544-RXFMG,Male,No,Yes,Yes
0859-YGKFW,Male,No,Yes,Yes
1150-FTQGN,Female,No,Yes,Yes
7196-LIWRH,Female,No,No,No
5448-VWNAM,Female,No,No,Yes
1177-XZBJL,Male,No,Yes,Yes
3518-FSTWG,Male,Yes,Yes,No
9330-VOFSZ,Female,No,Yes,No
0939-EREMR,Female,No,No,Yes
9389-ACWBI,Female,No,Yes,Yes
3644-QXEHN,Male,No,Yes,Yes
2911-IJORQ,Male,No,No,No
5921-NGYRH,Male,No,Yes,No
5998-DZLYR,Female,No,Yes,No
3985-HOYPM,Male,No,No,No
9548-LERKT,Male,No,Yes,No
6576-FBXOJ,Male,No,Yes,No
4310-KEDTB,Female,No,No,Yes
4062-HBMOS,Male,No,No,No
2676-ISHSF,Male,No,No,No
9236-NDUCW,Female,No,No,No
4753-PADAS,Female,No,Yes,No
6103-QCKFX,Female,No,Yes,Yes
